id,centerLat,centerLon,hasGasStation,placeId,placeName,placeLat,placeLon,placeTypes
24,15.72755343210632,102.46946037742089,false,ChIJmYxTU1vqGDERHDQh5-SzdV0,โรงเรียนบ้านหนองแวงมน,15.7387072,102.4671026,school|point_of_interest|establishment
24,15.72755343210632,102.46946037742089,false,ChIJrTgdn2zrGDERwkKH8-HsQvI,นีน่า มินิมาร์ท,15.7391709,102.4612108,school|point_of_interest|establishment
25,15.72755343210632,102.6096147345113,false,150,(SUSCO) ปั๊มน้ำมัน ซัสโก้ สาขา หนองแวงโสกพระ,15.7309715,102.5959033,gas_station
26,15.72755343210632,102.63764560592927,false,ChIJxwgPzjTsGDER3svP8AN4hAE,โรงเรียนบ้านโคกล่ามโนนกอกสามัคคี,15.7256478,102.6325115,school|point_of_interest|establishment
26,15.72755343210632,102.63764560592927,false,ChIJq6qqqn7yGDERdRZpXTtovBc,ร้านโชคอำนวยรีไซเคิล,15.7351396,102.6273621,school|point_of_interest|establishment
27,15.72755343210632,102.7777999630199,false,1646,(PTT) สถานีบริการ หจก.ฉัตรเจริญบริการ,15.73377747,102.7910837,gas_station
28,15.72755343210632,102.80583083443798,false,1646,(PTT) สถานีบริการ หจก.ฉัตรเจริญบริการ,15.73377747,102.7910837,gas_station
29,15.72755343210632,102.86189257727415,false,ChIJbeWrbOReGDEREdJNcfi9HTE,โรงเรียนบ้านตะกั่วป่า,15.7114635,102.8582954,school|point_of_interest|establishment
29,15.72755343210632,102.86189257727415,false,ChIJE91XueNeGDERLRRC1Amcw6w,กศน.ตำบลตะกั่วป่า,15.7119731,102.8553994,school|point_of_interest|establishment
29,15.72755343210632,102.86189257727415,false,ChIJq-4sgOReGDER8bJjYCEl5sE,โรงเรียนบ้านหนองเปล่ง,15.713116,102.8572655,school|point_of_interest|establishment
30,15.72755343210632,102.97401606294648,false,ChIJlRwZ-yxdGDER9BMFfz9FGVs,ร้านลูกเจี๊ยบ,15.7300528,102.9836823,supermarket|grocery_or_supermarket|store|point_of_interest|food|establishment
30,15.72755343210632,102.97401606294648,false,ChIJhVWKAtRcGDER1wd9up1wNg8,องค์การบริหารส่วนตำบลบ้านดู่,15.714546,102.983935,supermarket|grocery_or_supermarket|store|point_of_interest|food|establishment
31,15.72755343210632,103.00204693436456,false,ChIJlRwZ-yxdGDER9BMFfz9FGVs,ร้านลูกเจี๊ยบ,15.7300528,102.9836823,supermarket|grocery_or_supermarket|store|point_of_interest|food|establishment
32,15.72755343210632,103.05810867720072,false,ChIJZ7pSlERCGDER1YUPWlCnkrw,โรงพยาบาลส่งเสริมสุขภาพตำบลตำบลบ้านหนองกุง,15.731871,103.04884,hospital|point_of_interest|establishment
32,15.72755343210632,103.05810867720072,false,ChIJF7uj1UpCGDER_1TjTTblPkc,Ban Padaeng School,15.715615,103.055964,hospital|point_of_interest|establishment
32,15.72755343210632,103.05810867720072,false,ChIJD7wLe1tCGDER_Pokp4f7YTg,โรงเรียนบ้านป่าแดง,15.732862,103.0448914,hospital|point_of_interest|establishment
32,15.72755343210632,103.05810867720072,false,ChIJo5VMQ9RDGDERBjoA9aj8A8I,ร้าน เกล้า โอเค 20,15.7243548,103.0595523,hospital|point_of_interest|establishment
32,15.72755343210632,103.05810867720072,false,ChIJI-_6NFtCGDER8ks_jIXtJDI,กลุ่มพัฒนาสตรีแปรรูปอาหารบ้านหนองแสง,15.73154,103.047074,hospital|point_of_interest|establishment
33,15.72755343210632,103.0861395486188,false,ChIJZygmaY9BGDERnwfIlrtsuss,Ban Pa Tong Nong Ngu School,15.725798,103.089309,school|point_of_interest|establishment
33,15.72755343210632,103.0861395486188,false,ChIJw25vcYVBGDERUBCsSbqrMgU,Ban Kratai Non Sawat School,15.7237589,103.0909154,school|point_of_interest|establishment
33,15.72755343210632,103.0861395486188,false,ChIJwxXbQ4VBGDERG0_zeFwnQVU,โรงเรียนบ้านกระต่ายโนนสวัสดิ์,15.7236763,103.092117,school|point_of_interest|establishment
33,15.72755343210632,103.0861395486188,false,ChIJs0GhMJNBGDER4q9g4WxgkZY,ศูนย์การศึกษานอกระบบและการศึกษาตามอัธยาศัยอำเภอยางสีสุราช,15.7354882,103.0937059,school|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJveyIilo-GDERgjmfKI8pKOY,Na Dun Hospital,15.71326,103.233296,hospital|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJQe1L-1o-GDERvldzb6FhxUY,กลุ่มงานทันตกรรม รพ.นาดูน,15.7138783,103.2341762,hospital|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJndBTplE-GDERpZceiI1qCHw,โรงเรียนอนุบาลนครจัมปาศรี,15.714914,103.2269419,hospital|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJvZqOAVI_GDERSXmDbUWYhek,รร.อนุบาล ทต.นาดูน,15.7226936,103.2267807,hospital|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJq6qqqk4-GDERLXmd3mcJsoc,โรงเรียนอนุบาลนครจัมปาศรี,15.7223021,103.2259525,hospital|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJ2SHwRBc_GDERRdlwxBs5VWI,โรงละครหุ่นกระติ๊บข้าว,15.7274364,103.219451,hospital|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJXaEYKVI-GDERva4i2VFemSI,ศูนย์การศึกษาพิเศษประจำจังหวัดมหาสารคาม หน่วยบริการอำเภอนาดูน,15.7142094,103.2256833,hospital|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJc33xmFE-GDERfEAV39p19T4,Nakhon Cham Pa Si Kindergarten School,15.714107,103.227282,hospital|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJWXymEFs-GDERi0dpD25-LGw,BC ติวเตอร์,15.7141275,103.2353493,hospital|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJNRQ1T0U-GDER7m5BqBFA860,ร้านรุ่งเจริญ,15.716757,103.232798,hospital|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJ0VcC4k4-GDERIH7JwVE9yLc,ร้านเสริมสวยคุณโจ,15.7203223,103.2288038,hospital|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJpaYB4k4-GDERLVd22TkDVBs,เจริญการช่างเสาปูน,15.7203202,103.2288222,hospital|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJj5I5l1E-GDER9LEpSF-1nu4,กลุ่มแม่บ้านเกษตรกรบ้านดงน้อย,15.7144393,103.2270856,hospital|point_of_interest|establishment
34,15.72755343210632,103.2262939057091,false,ChIJ16cm_lA-GDER3j2aWvpMUkY,บขสนาดูน,15.7135171,103.2276014,hospital|point_of_interest|establishment
