id,lat,lon,placeCount,place,address
448,14.756286126633706,102.49716806366519,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Khok Sawang, Amphoe Nong Ki, Chang Wat Buri Ram 31210, Thailand"
449,14.756286126633706,102.55297120708519,1,bakery|establishment|store|point_of_interest|food,"บร.4019 Tambon Yoei Prasat, Amphoe Nong Ki, Chang Wat Buri Ram 31210, Thailand"
452,14.756286126633706,102.99939635444525,5,establishment|point_of_interest|hospital,"บร.3002 Tambon Si Liam, Amphoe Prakhon Chai, Chang Wat Buri Ram 31140, Thailand"
456,14.756286126633706,103.3621167866753,1,school|establishment|point_of_interest,"หมู่ที่ 7, ตำบลประทัดบุ อำเภอปราสาท จังหวัดสุรินทร์, 32140 Thailand"
458,14.729306479255706,102.44136319181735,2,school|establishment|point_of_interest,"Unnamed Road, Tambon Thai Charoen, Amphoe Nong Bunnak, Chang Wat Nakhon Ratchasima 30410, Thailand"
459,14.729306479255706,102.63664997114665,3,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Tha Pho Chai, Amphoe Nong Ki, Chang Wat Buri Ram 31210, Thailand"
463,14.729306479255706,103.05512164113873,5,school|establishment|point_of_interest,"Unnamed Road, Tambon Ban Sai, Amphoe Prakhon Chai, Chang Wat Buri Ram 31140, Thailand"
466,14.729306479255706,103.30620464313392,3,school|establishment|point_of_interest,"Unnamed Road, Tambon Samut, Amphoe Prasat, Chang Wat Surin 32140, Thailand"
469,14.702326831877503,102.4413614669096,13,school|establishment|point_of_interest,"Unnamed Road, Tambon Nong Bunnak, Amphoe Nong Bunnak, Chang Wat Nakhon Ratchasima 30410, Thailand"
470,14.702326831877503,102.46925612490782,18,school|establishment|point_of_interest,"Unnamed Road, Tambon Bu Krasang, Amphoe Nong Ki, Chang Wat Buri Ram 31210, Thailand"
471,14.702326831877503,102.55294009890247,22,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Thung Kraten, Amphoe Nong Ki, Chang Wat Buri Ram 31210, Thailand"
472,14.702326831877503,102.58083475690069,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Yoei Prasat, Amphoe Nong Ki, Chang Wat Buri Ram 31210, Thailand"
473,14.702326831877503,102.63662407289712,1,electronics_store|establishment|store|point_of_interest,"Unnamed Road, Tha Pho Chai, Nong Ki District, Chang Wat Buri Ram 31110, Thailand"
477,14.702326831877503,102.97135996887562,3,school|establishment|point_of_interest,"Unnamed Road, Tambon Khok Tum, Amphoe Prakhon Chai, Chang Wat Buri Ram 31140, Thailand"
480,14.702326831877503,103.30609586485423,7,establishment|point_of_interest|hospital,"หมู่ 2, ตำบลทุ่งมน อำเภอปราสาท จังหวัดสุรินทร์, 32140 Thailand"
481,14.702326831877503,103.33399052285245,5,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Samut, Amphoe Prasat, Chang Wat Surin 32140, Thailand"
484,14.675347184499106,102.55292459232817,32,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Nong Ki, Amphoe Nong Ki, Chang Wat Buri Ram 31210, Thailand"
485,14.675347184499106,102.6087070157322,7,school|establishment|point_of_interest,"6-6/1 หมู่ 2 ตลาดสดหนองกี่, ต.ทุ่งกระเต็น อ.หนองกี่ จ.บุรีรัมย์, 31210 Thailand"
489,14.675347184499106,102.97129276785813,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Tako Ta Phi, Amphoe Prakhon Chai, Chang Wat Buri Ram 31140, Thailand"
498,14.64836753712051,102.55290911740701,2,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Don A-rang, Amphoe Nong Ki, Chang Wat Buri Ram 31210, Thailand"
499,14.64836753712051,102.60868466228715,1,establishment|store|point_of_interest|grocery_or_supermarket|food,"Unnamed Road, Tambon Nong Bot, Amphoe Nang Rong, Chang Wat Buri Ram 31110, Thailand"
500,14.64836753712051,102.66446020716728,4,establishment|point_of_interest|hospital,"ถนน โชคชัย-เดชอุดม Tambon Hua Thanon, Amphoe Nang Rong, Chang Wat Buri Ram 31110, Thailand"
517,14.621387889741714,103.13846481849464,3,school|establishment|point_of_interest,"Unnamed Road, Tambon Prakhon Chai, Amphoe Prakhon Chai, Chang Wat Buri Ram 31140, Thailand"
522,14.594408242362729,102.49711643244518,9,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Don A-rang, Amphoe Nong Ki, Chang Wat Buri Ram 31210, Thailand"
536,14.567428594983541,102.46923039192154,15,school|establishment|point_of_interest,"2317 Tambon Suk Phai Bun, Amphoe Soeng Sang, Chang Wat Nakhon Ratchasima 30330, Thailand"
537,14.567428594983541,102.52498538555903,11,establishment|point_of_interest|hospital,"43 หมู่ 13, ตำบลดงอีจาน อำเภอโนนสุวรรณ จังหวัดบุรีรัมย์, 31110 Thailand"
542,14.567428594983541,103.13829031557145,4,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Khok Makham, Amphoe Prakhon Chai, Chang Wat Buri Ram 31140, Thailand"
547,14.540448947604162,102.46922527692607,4,school|establishment|point_of_interest,"Unnamed Road, Tambon Suk Phai Bun, Amphoe Soeng Sang, Chang Wat Nakhon Ratchasima 30330, Thailand"
548,14.540448947604162,102.52497344823144,2,establishment|store|point_of_interest|food,"Unnamed Road, Tambon Dong I Chan, Amphoe Non Suwan, Chang Wat Buri Ram 31110, Thailand"
549,14.540448947604162,102.55284753388423,4,establishment|point_of_interest|hospital,"Unnamed Road, Tambon Thung Chang Han, Amphoe Non Suwan, Chang Wat Buri Ram 31110, Thailand"
550,14.540448947604162,102.58072161953703,1,school|establishment|point_of_interest,"Unnamed Road, Tambon Non Suwan, Amphoe Non Suwan, Chang Wat Buri Ram 31110, Thailand"
551,14.540448947604162,102.60859570518983,3,establishment|point_of_interest|hospital,"บร.3052 Tambon Non Suwan, Amphoe Non Suwan, Chang Wat Buri Ram 31110, Thailand"
552,14.540448947604162,102.63646979084263,2,establishment|store|point_of_interest|food,"Unnamed Road, Chum Saeng, Nang Rong District, Chang Wat Buri Ram 31110, Thailand"
554,14.540448947604162,102.94308473302317,3,museum|place_of_worship|shopping_mall|local_government_office|establishment|store|point_of_interest|cemetery|hindu_temple,"บร.2044 Tambon Ta Pek, Amphoe Chaloem Phra Kiat, Chang Wat Buri Ram 31110, Thailand"
556,14.540448947604162,103.11032924693973,1,establishment|store|point_of_interest|grocery_or_supermarket|food,"Unnamed Road, Tambon Pang Ku, Amphoe Prakhon Chai, Chang Wat Buri Ram 31140, Thailand"
558,14.540448947604162,103.44481827477296,2,school|establishment|point_of_interest,"Unnamed Road, Tambon Nong Yai, Amphoe Prasat, Chang Wat Surin 32140, Thailand"
